,cluster,NPP,Light,SO2,NO2,LSTV,X,Y,code,yTest,yPred
6986,0,235.100006104,6.0,0.0,441.291259766,-593.125,1328685.65945,5152055.49709,0,9947.81774583,10360.9521591
6987,0,434.399993896,0.0,51.7146682739,1991.86230469,-1359.625,628685.659452,3612055.49709,0,2682.76372755,12670.9503972
6988,0,83.1999969482,0.0,0.0,384.208099365,2726.625,-1711314.34055,5072055.49709,0,0.0,1086.69973459
6989,0,203.799987793,0.0,0.0,356.049041748,-333.875,-1641314.34055,5102055.49709,0,1104.04564663,434.052052414
6990,0,0.0,0.0,1.17128419876,202.283233643,-4029.0,-2321314.34055,4062055.49709,0,0.0,21.9626977658
6991,0,953.699951172,0.0,0.0,134.143295288,-4509.625,-371314.340548,2962055.49709,0,3475.85948349,1667.33289528
6992,0,236.800003052,0.0,5.18501186371,378.170501709,449.5625,1078685.65945,5462055.49709,0,19008.1932957,2738.73318084
6993,0,742.099975586,0.0,0.0,252.631698608,3148.6875,-51314.3405484,3542055.49709,0,365.409697463,2679.5665173
6994,0,674.799987793,0.0,34.3960952759,1540.57043457,-1006.8125,1298685.65945,3092055.49709,0,7973.57859871,15681.3707893
6995,0,71.1999969482,0.0,64.5432662964,1194.87133789,-4542.375,-1331314.34055,4902055.49709,0,1127.2929305,9572.40397928
6996,0,126.800003052,0.0,0.0,147.960998535,-3651.1875,-771314.340548,3512055.49709,0,3037.12005007,127.853624004
6997,0,351.299987793,5.0,66.3902130127,3014.89135742,2466.75,868685.659452,3242055.49709,0,20638.1253154,65169.3855317
6998,0,0.0,7.0,4.83358430862,653.697814941,-4161.0,-1541314.34055,4592055.49709,0,9639.72841904,12841.7191325
6999,0,1267.49987793,7.0,0.0,818.215515137,-1414.4375,1428685.65945,2892055.49709,0,8946.33917089,15806.8482688
7000,0,239.399993896,0.0,0.0,367.634002686,101872.6875,1118685.65945,5192055.49709,0,194.958803965,1157.36108114
7001,0,884.700012207,0.0,0.0,145.963531494,0.0,-1351314.34055,3022055.49709,0,0.0,17.0069788061
7002,0,0.0,0.0,0.0,0.0,0.0,1068685.65945,5132055.49709,0,0.0,181.557370561
7003,0,0.0,0.0,0.0,174.94670105,-5030.875,-1851314.34055,3902055.49709,0,0.0,0.0
7004,0,322.999969482,9.0,64.904838562,2461.62451172,-436.75,1418685.65945,4552055.49709,0,38836.5075654,54019.8788536
7005,0,0.0,61.0,0.0,914.650512695,-1534.5625,1568685.65945,2532055.49709,0,0.0,12909.7576429
7006,0,906.5,0.0,0.0,702.239257813,1231.25,1328685.65945,2902055.49709,0,2979.36408314,10760.2289486
7007,0,508.899993896,0.0,28.933095932,1235.6784668,-1247.125,1158685.65945,3032055.49709,0,24753.5035344,16101.9728779
7008,0,101.399993896,0.0,0.0,174.416732788,17074.6875,-2211314.34055,3492055.49709,0,0.0,170.247326692
7009,0,183.0,0.0,0.0,148.441894531,1816.4375,-511314.340548,4042055.49709,0,0.0,315.744872537
7010,0,9.89999961853,0.0,0.0,168.315093994,278.625,-851314.340548,3192055.49709,0,0.0,0.215706977166
7011,0,256.299987793,0.0,10.1542243958,913.10760498,-851.6875,308685.659452,3952055.49709,0,580.254161131,3779.81809416
7012,0,67.0999984741,0.0,0.0,156.784179688,2327.5,-601314.340548,3982055.49709,0,10171.2556594,501.745498718
7013,0,6.49999952316,0.0,2.58138346672,156.165222168,114.9375,-1501314.34055,3692055.49709,0,0.0,0.0
7014,0,480.299987793,0.0,3.90102362633,389.564819336,-2616.4375,-221314.340548,3082055.49709,0,239.514930221,3326.84661681
7015,0,72.8999938965,0.0,13.9253854752,131.88710022,-10063.6875,-1641314.34055,3172055.49709,0,0.0,0.312565766995
7016,0,509.499969482,0.0,0.0,489.239898682,-7104.75,338685.659452,3362055.49709,0,5742.63171061,6438.170477
7017,0,544.0,0.0,15.2299947739,1019.67572021,1216.0,1018685.65945,2702055.49709,0,42575.2096571,11506.1799063
7018,0,186.399993896,0.0,0.799045324326,306.274353027,-1254.375,-1631314.34055,5082055.49709,0,0.0,4472.50739388
7019,0,123.599998474,0.0,0.0,280.071960449,15860.5,-2241314.34055,4702055.49709,0,1238.77804341,1016.93926657
7020,0,231.699981689,0.0,0.0,0.0,309787.625,1018685.65945,5262055.49709,0,1851.96248934,550.893961389
7021,0,32.4000015259,0.0,0.0,162.691116333,-1638.25,-1101314.34055,3692055.49709,0,0.0,235.463011614
7022,0,544.699951172,5.0,12.6474342346,652.709960938,7643.3125,428685.659452,3302055.49709,0,77135.1078967,24299.1779355
7023,0,329.0,0.0,15.6219940186,318.856018066,-4620.3125,-321314.340548,3942055.49709,0,305.901639893,2262.69164609
7024,0,15.9999990463,0.0,0.0,179.466827393,4765.1875,-1451314.34055,3842055.49709,0,0.0,0.0
7025,0,555.400024414,0.0,39.7999763489,613.125183105,-3264.4375,498685.659452,2692055.49709,0,91.284075139,8083.76423431
7026,0,148.299987793,0.0,0.0,299.646453857,-11377.75,-271314.340548,3272055.49709,0,28.6755438276,5581.10868796
7027,0,201.899993896,0.0,0.0,204.668289185,6327.9375,-371314.340548,3922055.49709,0,150.312902766,4076.10020524
7028,0,260.100006104,0.0,0.0,289.406341553,-1640.0,1168685.65945,5152055.49709,0,3433.29967253,1296.02397687
7029,0,78.3000030518,0.0,0.0,411.999053955,-185.5,-1331314.34055,5092055.49709,0,0.0,148.229873739
7030,0,690.099975586,0.0,40.6397705078,598.812011719,-621.0625,-51314.3405484,2542055.49709,0,1146.37395853,5047.22090924
7031,0,0.0,0.0,9.42816829681,167.613571167,-3157.1875,-1301314.34055,3932055.49709,0,0.0,0.0
7032,0,1.69999992847,0.0,0.0,158.328613281,4975.5,-1791314.34055,3752055.49709,0,0.0,0.0
7033,0,370.700012207,0.0,9.46919822693,1218.77770996,1216.4375,1378685.65945,4732055.49709,0,692.744098179,29887.5041899
7034,0,0.0,0.0,0.0,223.819137573,1448.4375,-871314.340548,4442055.49709,0,0.0,126.583992533
7035,0,511.200012207,10.0,64.4036712646,2528.86791992,-439.875,1568685.65945,4582055.49709,0,1889.85792997,68817.2260117
7036,0,349.399993896,0.0,26.5691776276,1469.55993652,-4219.375,1348685.65945,4662055.49709,0,6086.2671125,8831.34205248
7037,0,596.200012207,0.0,22.0615673065,226.986236572,7470.25,-541314.340548,3222055.49709,0,6226.46665792,5663.34725555
7038,0,635.0,0.0,0.0,181.269424438,-2949.25,-131314.340548,3482055.49709,0,11878.6188915,1998.49830172
7039,0,0.0,0.0,0.0,269.039276123,269.5625,-101314.340548,4372055.49709,0,0.0,148.437186906
7040,0,0.0,0.0,14.5917921066,191.312759399,366.875,-1961314.34055,3882055.49709,0,0.0,0.0
7041,0,0.0,0.0,1.3340010643,237.063156128,1045.75,-821314.340548,4332055.49709,0,0.0,108.200664059
7042,0,30.0,0.0,0.0,167.425796509,-448.3125,-1151314.34055,3672055.49709,0,3133.3533596,241.891495131
7043,0,469.799987793,0.0,149.855636597,1523.5501709,546.25,98685.6594516,2872055.49709,0,6622.5329524,11534.8022387
7044,0,467.399993896,0.0,84.526725769,1001.81079102,-3884.25,148685.659452,2962055.49709,0,1429.8234623,4313.75836456
7045,0,0.0,0.0,0.242930293083,307.482727051,-1818.9375,48685.6594516,4422055.49709,0,127.958433135,187.116919632
7046,0,0.0,0.0,0.0,131.295822144,-1265.375,-871314.340548,4102055.49709,0,0.0,114.449828932
7047,0,0.0,0.0,0.0,395.596282959,4527.8125,-1331314.34055,5132055.49709,0,0.0,1369.82623321
7048,0,194.799987793,8.0,2.767588377,1391.66479492,1751.4375,618685.659452,4432055.49709,0,82351.6613477,41263.7049226
7049,0,652.099975586,0.0,12.7753314972,536.783081055,-1129.625,68685.6594516,2532055.49709,0,1266.21391261,3580.08969968
7050,0,25.8999996185,0.0,0.0,127.170341492,-3345.8125,-951314.340548,3362055.49709,0,0.0,6.88432227428
7051,0,52.6999969482,0.0,0.0,99.6536178589,2595.75,-1411314.34055,3412055.49709,0,0.0,8.91848976926e-08
7052,0,1030.49987793,23.0,4.0398888588,336.275512695,253.0625,-531314.340548,2362055.49709,0,16734.0470577,37249.6497245
7053,0,0.0,0.0,7.71457719803,145.832870483,2123.6875,-821314.340548,4072055.49709,0,387.636767297,1952.9255027
7054,0,186.199996948,0.0,0.0,260.971405029,6832.8125,-1831314.34055,5092055.49709,0,1409.11616313,2900.80256593
7055,0,567.399963379,0.0,66.3118362427,1845.56665039,2982.6875,1318685.65945,3112055.49709,0,45764.2475542,32964.9080532
7056,0,457.499969482,0.0,51.178653717,2070.41723633,1037.1875,638685.659452,3482055.49709,0,28862.1418424,22963.3013709
7057,0,357.299987793,27.0,16.9488677979,267.889587402,4293.9375,1168685.65945,5662055.49709,0,30251.4390367,76197.7039823
7058,0,0.0,0.0,0.0,142.574325562,6613.8125,-681314.340548,3892055.49709,0,2707.50978063,4403.77380825
7059,0,313.399993896,0.0,4.37283611298,408.431121826,1533.0,1408685.65945,5502055.49709,0,3262.94004494,5563.98242269
7060,0,0.0,0.0,233.550872803,3971.39355469,-8960.75,728685.659452,3952055.49709,0,1366.78655279,19646.5075875
7061,0,479.700012207,0.0,30.2140026093,977.326477051,883.5625,758685.659452,2732055.49709,0,10968.4101156,41330.9675683
7062,0,604.399963379,11.0,65.985458374,3719.23925781,1177.75,1378685.65945,3362055.49709,0,193683.792808,106242.771103
7063,0,0.0,0.0,0.0,244.138778687,7523.625,-1331314.34055,4382055.49709,0,0.0,80.7400809262
7064,0,472.599975586,0.0,77.4254074097,1734.24243164,1444.25,1608685.65945,4512055.49709,0,6382.17571479,15300.6519827
7065,0,460.799987793,0.0,71.3962173462,1108.70422363,183.0,628685.659452,3072055.49709,0,107883.489706,22874.3654667
7066,0,0.0,0.0,0.0,131.486709595,-68.8125,-1751314.34055,3902055.49709,0,0.0,0.0
7067,0,253.399993896,0.0,0.0,334.36050415,-1288.5,958685.659452,4882055.49709,0,1423.32614552,903.866837764
7068,0,0.0,0.0,0.0,0.0,0.0,1628685.65945,5612055.49709,0,0.0,5136.65958762
7069,0,160.499984741,0.0,0.0,149.468154907,11214.0,-821314.340548,3422055.49709,0,471.991175893,267.561267961
7070,0,547.899963379,0.0,73.7058639526,1201.93920898,960.5625,88685.6594516,3182055.49709,0,42372.0414296,35967.0176046
7071,0,361.799987793,0.0,1.69076430798,207.725875854,-11738.5,-431314.340548,4162055.49709,0,0.0,2634.44272132
7072,0,46.2999992371,0.0,0.0,46.6257820129,8599.4375,-1211314.34055,3972055.49709,0,0.0,0.291656654073
7073,0,232.099990845,0.0,9.45389461517,1715.35229492,-344.3125,458685.659452,4102055.49709,0,2769.86314186,9923.48579484
7074,0,554.699951172,0.0,14.8725166321,1115.90905762,-1934.875,78685.6594516,3252055.49709,0,54278.2159459,36686.321112
7075,0,8.30000019073,0.0,0.0,268.830444336,-2968.625,-2231314.34055,3872055.49709,0,0.0,64.3171423191
7076,0,0.0,0.0,0.0,138.066574097,-1786.0,-1321314.34055,3982055.49709,0,0.0,3.72614536848
7077,0,376.299987793,0.0,0.0,901.332641602,-1423.5,748685.659452,2482055.49709,0,15055.3316904,10476.4187313
7078,0,0.0,0.0,212.310943604,5097.1796875,420751.3125,1098685.65945,4162055.49709,0,7490.09078316,14580.9800667
7079,0,0.0,0.0,8.00465679169,172.996200562,97420.875,-2541314.34055,4502055.49709,0,3961.61777671,646.891452314
7080,0,371.600006104,0.0,0.0,470.018951416,3702.375,478685.659452,3362055.49709,0,582.605229143,4776.09815356
7081,0,105.799995422,0.0,0.0,216.153366089,2463.75,-851314.340548,3292055.49709,0,0.0,1111.63163574
7082,0,346.899993896,14.0,128.312347412,5850.97265625,366.25,908685.659452,4282055.49709,0,180472.296761,86326.9633111
7083,0,674.5,0.0,25.8165721893,738.747070313,-2483.8125,68685.6594516,2612055.49709,0,738.048483631,11030.2926774
7084,0,78.6999969482,0.0,0.0,271.622589111,1357.25,-1381314.34055,5282055.49709,0,991.047320622,993.684257751
7085,0,132.199996948,0.0,0.0,393.984710693,1429.5625,-1681314.34055,5212055.49709,0,837.124069005,4906.60972554
7086,0,118.199996948,0.0,19.9011211395,861.070495605,-497.0,298685.659452,4302055.49709,0,2034.73423498,2508.96829067
7087,0,0.0,0.0,0.0,0.0,0.0,1518685.65945,4082055.49709,0,85443.1757959,2468.24242868
7088,0,0.0,0.0,0.0,126.359893799,-4454.8125,-1051314.34055,4032055.49709,0,78.3236193121,92.609924434
7089,0,0.0,0.0,2.60586714745,110.454971313,-2859.8125,-1571314.34055,4072055.49709,0,0.0,6.97272171498
7090,0,0.0,0.0,45.777721405,1816.70812988,-3177.875,1078685.65945,3142055.49709,0,82.3883913576,4963.8661872
7091,0,183.899993896,10.0,36.3428192139,2706.19873047,-247.0,978685.659452,4412055.49709,0,46608.259564,59869.6678754
7092,0,457.699981689,8.0,10.5831460953,747.864501953,-1646.75,1808685.65945,4762055.49709,0,2511.30793701,51231.4723105
7093,0,1539.09997559,38.0,14.6356773376,294.28213501,-1793.375,-411314.340548,2412055.49709,0,47920.6996292,95047.6131195
7094,0,635.0,0.0,29.6192722321,589.268249512,-2042.75,-91314.3405484,2572055.49709,0,1043.45784567,6482.92791151
7095,0,0.0,0.0,0.0,272.179840088,403.9375,-2051314.34055,4232055.49709,0,0.0,15.6843907669
7096,0,457.999969482,26.0,87.0587844849,5489.07763672,1906.5,1338685.65945,3502055.49709,0,165021.786889,140136.30206
7097,0,300.399993896,0.0,2.29818797112,351.197967529,200298.75,1298685.65945,5902055.49709,0,435.99937009,7605.13684089
7098,0,0.0,0.0,0.0,0.0,538770.75,-1271314.34055,2912055.49709,0,0.0,1795.90828553
7099,0,636.799987793,0.0,25.5288047791,1779.26342773,-4018.5625,1008685.65945,3142055.49709,0,14534.3680136,13481.8624299
7100,0,0.0,0.0,0.0,209.657531738,-5086.3125,-1601314.34055,4762055.49709,0,0.0,29.1223105977
7101,0,166.199996948,0.0,6.40944862366,170.688690186,11444.0625,-1261314.34055,3102055.49709,0,0.0,0.880619251624
7102,0,154.100006104,0.0,4.85624694824,1137.37414551,-3650.0,358685.659452,3802055.49709,0,1059.15756208,7252.33763022
7103,0,0.0,0.0,0.0,220.159042358,799.3125,-1051314.34055,4442055.49709,0,0.0,51.7454980022
7104,0,302.100006104,9.0,9.90503501892,2590.89941406,-2316.5625,748685.659452,4272055.49709,0,23538.2255039,32764.5506294
7105,0,247.300003052,0.0,2.26059770584,204.215820313,3814.875,-441314.340548,3582055.49709,0,0.0,234.668968698
7106,0,855.599975586,0.0,38.1150856018,591.71496582,-5325.0625,-71314.3405484,2932055.49709,0,721.915968051,8545.7292527
7107,0,0.0,0.0,0.0,242.024459839,-4592.875,-2371314.34055,3702055.49709,0,0.0,168.584551611
7108,0,635.700012207,0.0,21.2541103363,1012.97137451,-628.375,688685.659452,3002055.49709,0,4653.94611301,20960.5527475
7109,0,0.0,0.0,0.0,219.534439087,1491.625,-941314.340548,4482055.49709,0,0.0,51.7454980022
7110,0,711.900024414,0.0,5.63855600357,128.932067871,4008.3125,-361314.340548,3052055.49709,0,54.7428575878,2502.81391168
7111,0,297.499969482,0.0,0.0,207.916046143,-5297.4375,-261314.340548,3772055.49709,0,0.0,199.950628503
7112,0,0.0,0.0,0.0,256.598144531,55.875,-2371314.34055,4322055.49709,0,0.0,635.808073035
7113,0,354.299987793,0.0,0.0,234.080093384,-879.0,-381314.340548,2862055.49709,0,306.179369181,4627.27459557
7114,0,195.899993896,0.0,0.0,557.191833496,1190.5,848685.659452,4612055.49709,0,2499.4014102,6246.83014333
7115,0,0.0,0.0,0.0,247.291900635,7989.875,-2491314.34055,4612055.49709,0,121.00734954,146.979934852
7116,0,913.799987793,0.0,3.90240478516,254.406768799,-948.375,-391314.340548,2632055.49709,0,1090.84737187,8442.35394714
7117,0,0.0,0.0,25.8456439972,573.119445801,287.0625,-101314.340548,4102055.49709,0,0.0,20.3878889636
7118,0,504.799957275,0.0,18.2974796295,768.441467285,-458.6875,598685.659452,2482055.49709,0,8037.36906602,9243.32001084
7119,0,0.0,0.0,228.641525269,4989.18603516,0.0,1118685.65945,4162055.49709,0,437.369238463,6965.85348944
7120,0,457.199981689,0.0,0.0,724.681152344,6556.0,468685.659452,3492055.49709,0,20954.0331865,19443.2387223
7121,0,483.199981689,0.0,0.0,1386.66723633,1473.375,798685.659452,3032055.49709,0,27528.2467045,30160.5629984
7122,0,0.0,0.0,0.0,197.947799683,-14757.5625,-2021314.34055,4762055.49709,0,0.0,14.9836279424
7123,0,418.100006104,12.0,28.2749824524,846.273376465,3171.25,1258685.65945,2842055.49709,0,67757.8132366,96839.0798472
7124,0,252.0,0.0,2.44567871094,212.520050049,0.0,-1231314.34055,5342055.49709,0,0.0,120.423741978
7125,0,0.0,0.0,0.0,240.998260498,1150.9375,-1491314.34055,4432055.49709,0,0.0,54.0324421713
7126,0,363.599975586,0.0,1.01176595688,620.512145996,-3267.375,1818685.65945,5392055.49709,0,12035.8873843,895.849566066
7127,0,57.0,0.0,0.0,150.174926758,-1772.6875,-1311314.34055,3382055.49709,0,0.0,3.77229089866e-08
7128,0,0.0,0.0,2.03166508675,442.943572998,3371.375,-131314.340548,4172055.49709,0,141.890516426,3515.90789107
7129,0,640.399963379,6.0,39.9036560059,509.546234131,4050.875,228685.659452,2352055.49709,0,17623.380104,71656.9699567
7130,0,504.599975586,8.0,19.0229206085,2056.33227539,-116.75,1058685.65945,3402055.49709,0,33755.2703425,35405.6609789
7131,0,370.700012207,0.0,127.02015686,3562.19995117,1961.3125,668685.659452,3862055.49709,0,1426.25655502,6896.33430889
7132,0,0.0,0.0,0.0,138.198379517,-1401.5625,-1451314.34055,4222055.49709,0,0.0,41.820994806
7133,0,0.0,0.0,0.0,223.639633179,2566.0,-1551314.34055,4332055.49709,0,0.0,96.5985405552
7134,0,606.5,0.0,27.7135868073,1013.78485107,-4760.1875,668685.659452,2972055.49709,0,18452.3038862,5802.16164026
7135,0,0.0,0.0,0.0,0.0,0.0,1538685.65945,2562055.49709,0,0.0,1281.64312044
7136,0,925.099975586,0.0,0.0,0.0,111898.1875,448685.659452,2022055.49709,0,18629.7774368,19646.3754418
7137,0,513.399963379,0.0,0.0,894.089172363,360.6875,58685.6594516,3312055.49709,0,2899.18651879,13239.6516567
7138,0,0.0,0.0,0.0,219.922470093,843.6875,-341314.340548,4592055.49709,0,0.0,13.6799594691
7139,0,0.0,0.0,0.0,427.101806641,4308.1875,-1581314.34055,4602055.49709,0,80.5209236072,192.531304746
7140,0,477.5,6.0,91.5016021729,3561.55151367,1235.0,468685.659452,3692055.49709,0,49164.30839,51143.825888
7141,0,647.099975586,0.0,11.9196977615,820.260009766,-8475.3125,668685.659452,2282055.49709,0,2295.23043484,13850.6903168
7142,0,905.099975586,7.0,14.5548753738,2500.82836914,-4391.5625,1518685.65945,3252055.49709,0,31874.7233825,33436.1375667
7143,0,926.400024414,0.0,0.0,411.170806885,4330.6875,-201314.340548,2842055.49709,0,1577.67515986,11449.3153458
7144,0,576.099975586,0.0,66.8252182007,693.383544922,557.75,-81314.3405484,3022055.49709,0,20945.4164118,13582.2865556
7145,0,1049.0,5.0,16.7039413452,1205.58605957,-3249.1875,708685.659452,2422055.49709,0,341.981342537,14082.9000551
7146,0,420.899993896,0.0,49.3673400879,730.643371582,276.75,1798685.65945,5312055.49709,0,80096.7731717,9067.82599314
7147,0,129.799987793,6.0,72.4937438965,1554.68811035,-8322.5625,378685.659452,4392055.49709,0,2.64752508896,14371.5150913
7148,0,36.7000007629,0.0,0.0,132.489425659,417.875,-1311314.34055,3572055.49709,0,0.0,8.91848976926e-08
7149,0,62.8999977112,0.0,0.0,218.502670288,-244.5625,-1431314.34055,5262055.49709,0,1224.1532212,530.094473292
7150,0,126.699996948,0.0,2.71400570869,562.475585938,13637.0625,-1731314.34055,5032055.49709,0,4792.50994543,7985.75708205
7151,0,340.199981689,0.0,0.0,236.762985229,7022.5625,-341314.340548,3472055.49709,0,356.68103826,1520.85737273
7152,0,0.0,0.0,0.0,220.791870117,23001.125,-2401314.34055,3692055.49709,0,0.0,5.72916671142e-09
7153,0,0.0,0.0,0.0,298.386016846,-223.25,-2191314.34055,4462055.49709,0,0.0,6.32567683071
7154,0,118.800003052,0.0,72.9828186035,2791.96850586,343.625,468685.659452,4322055.49709,0,701.740196097,3727.35213258
7155,0,333.299987793,0.0,0.0,348.510223389,754.375,1078685.65945,5542055.49709,0,2175.29336329,1716.82763827
7156,0,658.0,0.0,1.14915549755,1128.52404785,-1974.625,918685.659452,2552055.49709,0,6856.02064437,6676.22891829
7157,0,0.0,0.0,17.5309467316,687.367431641,6232.4375,-1231314.34055,4742055.49709,0,1137.40458233,2027.22190131
7158,0,29.3999977112,0.0,0.0,111.850738525,1259.875,-1251314.34055,3732055.49709,0,0.0,0.0
7159,0,543.0,0.0,0.0,210.835250854,-4796.75,-641314.340548,3182055.49709,0,0.0,243.947269281
7160,0,413.899993896,0.0,6.36128377914,1535.02587891,-2090.25,1008685.65945,3292055.49709,0,2237.97405867,8011.59659779
7161,0,0.0,0.0,0.0387799032032,198.736312866,8792.8125,-2241314.34055,3802055.49709,0,0.0,26.8428201838
7162,0,323.499969482,8.0,330.296508789,6637.97607422,2246.5625,1008685.65945,3912055.49709,0,72169.1896614,70655.2704106
7163,0,0.0,0.0,0.0,234.567672729,533.5,-1841314.34055,4262055.49709,0,0.0,105.708187137
7164,0,652.5,0.0,6.45906352997,164.707839966,-6804.875,-481314.340548,3072055.49709,0,0.621980015188,859.933660635
7165,0,480.899993896,0.0,51.2104873657,1537.33996582,0.0,808685.659452,2302055.49709,0,17523.2372202,65220.028509
7166,0,153.499984741,0.0,28.6529197693,962.933898926,2533.0625,-1291314.34055,4842055.49709,0,40.2604618036,3668.93759113
7167,0,40.7000007629,0.0,0.0,376.474243164,2874.375,-1741314.34055,5062055.49709,0,2544.90688543,573.050544391
7168,0,0.0,0.0,0.0,218.488082886,-124.125,-1491314.34055,4302055.49709,0,0.0,172.81942768
7169,0,487.399993896,0.0,118.392883301,3448.28295898,-296.8125,808685.659452,3572055.49709,0,13491.1611157,18955.6590795
7170,0,1584.29992676,0.0,0.0,394.616027832,6027.3125,-991314.340548,3012055.49709,0,0.0,1547.38412321
7171,0,479.700012207,6.0,149.116836548,3572.2980957,-1073.125,938685.659452,3662055.49709,0,252288.127176,37631.5257079
7172,0,0.0,0.0,0.0,149.313491821,-3974.8125,-1131314.34055,3552055.49709,0,0.0,0.740347614333
7173,0,3.09999990463,0.0,0.0,151.332458496,4510.8125,-1651314.34055,3662055.49709,0,0.0,0.0
7174,0,223.899993896,12.0,14.8889741898,987.67364502,1915.0,398685.659452,3922055.49709,0,171710.147057,32419.26695
7175,0,262.0,0.0,24.4289321899,693.810668945,-1044.125,278685.659452,2822055.49709,0,3609.2384753,13669.4831087
7176,0,0.0,0.0,0.0,163.603866577,12812.125,-1931314.34055,3942055.49709,0,0.0,0.0
7177,0,468.899993896,0.0,33.0210533142,2893.04077148,0.0,858685.659452,2322055.49709,0,312790.538653,49260.9791117
7178,0,507.099975586,0.0,3.47477269173,579.247192383,-3679.1875,1998685.65945,4952055.49709,0,0.0,3117.31878093
7179,0,473.099975586,0.0,68.8610916138,2908.08203125,1658.375,288685.659452,3612055.49709,0,1680.3135677,15137.9422812
7180,0,0.0,0.0,0.0,375.908355713,-400.3125,-2001314.34055,4572055.49709,0,0.0,116.40644424
7181,0,665.5,0.0,19.0484352112,666.816772461,-646.0625,88685.6594516,3652055.49709,0,974.0562556,17836.991676
7182,0,326.299987793,0.0,9.8590965271,246.94078064,-2561.9375,1448685.65945,5832055.49709,0,2533.63110835,1393.90497419
7183,0,238.399993896,0.0,0.0,653.857055664,532.25,1398685.65945,5072055.49709,0,572.444652833,4095.46092789
7184,0,683.600036621,5.0,38.1262779236,793.680114746,2435.125,918685.659452,2882055.49709,0,69379.8217109,49776.5577436
7185,0,169.899993896,0.0,0.0,348.84185791,1545.75,788685.659452,4732055.49709,0,0.0,698.037236377
7186,0,16.6000003815,0.0,8.45800209045,160.971481323,7521.5,-2011314.34055,3592055.49709,0,0.0,0.0
7187,0,0.0,0.0,0.0,225.440887451,1466.125,-991314.340548,4522055.49709,0,0.0,62.4524569078
7188,0,88.5999984741,0.0,0.0,153.74017334,2828.75,-881314.340548,3612055.49709,0,0.0,106.959200361
7189,0,229.199996948,0.0,0.353723824024,118.482017517,-1604.6875,-461314.340548,3852055.49709,0,0.0,599.742903392
7190,0,383.600006104,0.0,11.9901456833,1392.21154785,-954.5,1148685.65945,4532055.49709,0,3011.14890101,11203.6229778
7191,0,233.300003052,0.0,11.6453752518,540.074890137,1071.875,1498685.65945,5492055.49709,0,2811.84670181,6335.03501379
7192,0,362.299987793,0.0,0.291844457388,679.510742188,-2564.6875,1178685.65945,4972055.49709,0,0.0,2232.35087259
7193,0,489.699981689,0.0,0.0,570.128601074,-1231.25,268685.659452,3412055.49709,0,3377.32821211,4146.13331431
7194,0,310.399993896,0.0,4.05978155136,160.882080078,1625.4375,-401314.340548,3182055.49709,0,13433.0823638,2273.9123098
7195,0,0.0,0.0,8.88377094269,142.346450806,450.8125,-1761314.34055,3212055.49709,0,0.0,6.44783123441e-08
7196,0,0.0,0.0,20.5393199921,649.16973877,-1037.25,-1141314.34055,4882055.49709,0,0.0,98999.8942109
7197,0,568.899963379,9.0,124.401390076,3274.16088867,152.125,1348685.65945,4042055.49709,0,61781.9669732,51833.3956057
7198,0,0.0,0.0,1.45006906986,279.681365967,499.4375,-1051314.34055,4592055.49709,0,129.448386405,48.9058198771
7199,0,248.799987793,0.0,0.0,282.459564209,-18548.6875,-1671314.34055,4822055.49709,0,336.322709889,957.124834685
7200,0,387.899993896,0.0,55.3197746277,2077.66357422,-1110.1875,1278685.65945,4572055.49709,0,4037.56919766,13192.2781873
7201,0,0.0,0.0,5.29089975357,110.920372009,-3842.875,-771314.340548,4262055.49709,0,0.0,0.815503882274
7202,0,0.0,0.0,0.0,0.0,0.0,1598685.65945,3152055.49709,0,0.0,3596.8781649
7203,0,765.899963379,0.0,0.0,1077.52380371,-396.0,878685.659452,3132055.49709,0,3614.13424068,18604.2731425
7204,0,0.0,0.0,0.0,250.472686768,-1581.0,-1271314.34055,4522055.49709,0,0.0,59.7297590515
7205,0,241.299987793,0.0,0.0,409.618408203,-668.3125,1208685.65945,5062055.49709,0,767.750598809,1371.04477318
7206,0,0.0,0.0,0.0,157.64553833,-3255.75,-2241314.34055,3992055.49709,0,0.0,363.321410592
7207,0,250.699996948,0.0,2.96565508842,212.702957153,4987.6875,-411314.340548,4112055.49709,0,325.127194358,716.453795786
7208,0,119.5,0.0,30.1944160461,1122.94262695,-5127.0,368685.659452,4422055.49709,0,511.833732539,35719.2354694
7209,0,0.0,0.0,0.0,260.996154785,-224.4375,-1881314.34055,4512055.49709,0,0.0,25.1738875574
7210,0,699.299987793,0.0,20.9898014069,201.188613892,9269.8125,-561314.340548,2712055.49709,0,1063.75609872,3100.95735157
7211,0,287.399993896,0.0,0.0,408.852966309,-8122.4375,-1841314.34055,4902055.49709,0,0.0,1048.02046661
7212,0,82.0999984741,0.0,10.2788152695,183.183425903,-3661.5625,-1211314.34055,3272055.49709,0,0.0,7.65115868193
7213,0,0.0,0.0,0.0,163.804473877,-2451.625,-1111314.34055,3192055.49709,0,0.0,6.44783123441e-08
7214,0,0.0,0.0,0.0,498.894897461,4394.0,-2061314.34055,4592055.49709,0,0.0,1895.17189608
7215,0,270.700012207,0.0,0.0,135.476089478,11858.8125,-561314.340548,3092055.49709,0,54.5340175659,884.40519432
7216,0,128.199996948,0.0,2.13140249252,159.655273438,-9345.25,-671314.340548,3462055.49709,0,0.0,50.4283873275
